distance_m,lat,lon,elev_dem_m,delta_elev_m,grade_raw,grade_smoothed,grade_raw_pct,grade_smoothed_pct
2541000,-31.24813254,136.7618073,188.0337185,0.396823141,0.003968231,0.003144686,0.396823141,0.314468599
2541100,-31.24808696,136.7628558,188.4305416,0.67084521,0.006708452,0.003794912,0.67084521,0.379491163
2541200,-31.24805465,136.7639049,189.1013868,0.78821437,0.007882144,0.003062578,0.78821437,0.306257779
2541300,-31.24803318,136.7649543,189.8896012,-0.630851606,-0.006308516,0.005577151,-0.630851606,0.557715058
2541400,-31.24802188,136.766004,189.2587496,1.40265226,0.014026523,0.011724981,1.40265226,1.172498132
2541500,-31.24803737,136.7670535,190.6614019,3.129977504,0.031299775,0.009682858,3.129977504,0.968285846
2541600,-31.2480654,136.7681028,193.7913794,-0.028634772,-0.000286348,0.011941303,-0.028634772,1.194130269
2541700,-31.24810191,136.7691517,193.7627446,0.272526084,0.002725261,0.009088603,0.272526084,0.908860338
2541800,-31.2481579,136.7701995,194.0352707,0.261572538,0.002615725,-0.000340584,0.261572538,-0.034058394
2541900,-31.24823122,136.7712458,194.2968432,-0.641697424,-0.006416974,0.000753114,-0.641697424,0.075311441
2542000,-31.2483094,136.7722916,193.6551458,0.408844566,0.004088446,-0.001125726,0.408844566,-0.112572566
2542100,-31.24841454,136.7733342,194.0639904,-0.479009942,-0.004790099,-0.003579069,-0.479009942,-0.357906891
2542200,-31.24852875,136.7743756,193.5849804,-0.719764764,-0.007197648,-0.003178314,-0.719764764,-0.317831387
2542300,-31.24866013,136.7754142,192.8652157,-0.481395408,-0.004813954,-0.004922401,-0.481395408,-0.49224006
2542400,-31.2488039,136.7764505,192.3838202,-0.288790125,-0.002887901,-0.005280569,-0.288790125,-0.528056934
2542500,-31.24896048,136.7774843,192.0950301,-0.62227744,-0.006222774,-0.005158571,-0.62227744,-0.515857133
2542600,-31.24913261,136.7785148,191.4727527,-0.670965558,-0.006709656,-0.005790548,-0.670965558,-0.579054801
2542700,-31.24932462,136.7795406,190.8017871,-0.734186082,-0.007341861,-0.005912616,-0.734186082,-0.591261564
2542800,-31.24951672,136.7805663,190.067601,-0.337617177,-0.003376172,-0.005742466,-0.337617177,-0.574246642
2542900,-31.24973984,136.7815835,189.7299839,-0.554217752,-0.005542178,-0.004587571,-0.554217752,-0.458757128
2543000,-31.24997521,136.7825969,189.1757661,-0.209007501,-0.002090075,-0.001570113,-0.209007501,-0.157011308
2543100,-31.25021319,136.7836095,188.9667586,0.472797198,0.004727972,0.000851309,0.472797198,0.085130927
2543200,-31.25048232,136.7846115,189.4395558,0.630951764,0.006309518,0.005398584,0.630951764,0.539858447
2543300,-31.25076185,136.7856096,190.0705076,1.264692327,0.012646923,0.008724734,1.264692327,0.872473383
2543400,-31.25106121,136.7865999,191.3351999,1.121452243,0.011214522,0.006155069,1.121452243,0.615506878
2543500,-31.25136323,136.7875891,192.4566521,-0.555068823,-0.005550688,0.005701716,-0.555068823,0.570171626
2543600,-31.25168383,136.7885703,191.9015833,0.449610755,0.004496108,0.000365702,0.449610755,0.03657023
2543700,-31.25201414,136.7895472,192.3511941,-0.869713256,-0.008697133,-0.001758089,-0.869713256,-0.175808904
2543800,-31.25235571,136.7905187,191.4814808,0.271935708,0.002719357,-0.000363783,0.271935708,-0.036378337
2543900,-31.25272374,136.7914772,191.7534165,0.002653446,2.65E-05,-0.000871346,0.002653446,-0.087134584
2544000,-31.25309684,136.7924329,191.75607,0.246585766,0.002465858,0.002382815,0.246585766,0.238281498
2544100,-31.25348494,136.7933806,192.0026557,0.431951072,0.004319511,0.00161222,0.431951072,0.161221959
2544200,-31.25389468,136.7943159,192.4346068,-0.036302446,-0.000363024,0.000704178,-0.036302446,0.070417831
2544300,-31.25430631,136.79525,192.3983044,-0.360563069,-0.003605631,-0.000757077,-0.360563069,-0.075707724
2544400,-31.25472647,136.796179,192.0377413,-0.337916452,-0.003379165,-0.002745736,-0.337916452,-0.27457364
2544500,-31.25516214,136.7970982,191.6998248,-0.363512593,-0.003635126,-0.005313938,-0.363512593,-0.531393846
2544600,-31.25561685,136.7980048,191.3363122,-1.063583269,-0.010635833,-0.004365981,-1.063583269,-0.436598088
2544700,-31.25608454,136.7989024,190.272729,0.018619965,0.0001862,-0.00453729,0.018619965,-0.453728964
2544800,-31.25656462,136.7997912,190.2913489,-0.406439957,-0.0040644,-0.000835454,-0.406439957,-0.083545359
2544900,-31.25705502,136.800672,189.884909,1.117221824,0.011172218,0.000312979,1.117221824,0.031297882
2545000,-31.25757515,136.8015297,191.0021308,-0.604210303,-0.006042103,-0.000853313,-0.604210303,-0.085331344
2545100,-31.25809528,136.8023875,190.3979205,-0.447896943,-0.004478969,-0.003145789,-0.447896943,-0.314578904
2545200,-31.25861539,136.8032452,189.9500236,-1.323430196,-0.013234302,-0.007866852,-1.323430196,-0.786685191
2545300,-31.25914176,136.8040978,188.6265934,-0.771203323,-0.007712033,-0.012595046,-0.771203323,-1.25950456
2545400,-31.25969833,136.8049236,187.85539,-2.49548778,-0.024954878,-0.011523117,-2.49548778,-1.152311672
2545500,-31.26026579,136.8057397,185.3599023,-0.019125387,-0.000191254,-0.00852491,-0.019125387,-0.85249097
2545600,-31.26084957,136.80654,185.3407769,-0.124147391,-0.001241474,-0.00195374,-0.124147391,-0.195374
2545700,-31.26143802,136.8073356,185.2166295,1.857264557,0.018572646,0.003976672,1.857264557,0.397667179
2545800,-31.2620464,136.8081107,187.073894,-0.123323062,-0.001233231,0.006625909,-0.123323062,0.662590919
2545900,-31.26265478,136.8088859,186.950571,1.040569571,0.010405696,0.008285593,1.040569571,0.828559277
2546000,-31.26328688,136.8096346,187.9911406,0.53972604,0.00539726,0.003294443,0.53972604,0.329444334
2546100,-31.26392354,136.8103784,188.5308666,-0.139195211,-0.001391952,0.003259685,-0.139195211,0.325968505
2546200,-31.2645602,136.8111221,188.3916714,-0.13722638,-0.001372264,-0.001463602,-0.13722638,-0.14636016
2546300,-31.26520031,136.8118617,188.254445,-0.848745087,-0.008487451,-0.002230844,-0.848745087,-0.223084407
2546400,-31.26585784,136.8125802,187.4056999,0.232829052,0.002328291,0.000262242,0.232829052,0.02622416
2546500,-31.26653814,136.8132695,187.638529,0.858039054,0.008580391,-0.006676357,0.858039054,-0.667635662
2546600,-31.26721973,136.8139572,188.496568,-2.912665669,-0.029126657,-0.004315243,-2.912665669,-0.431524321
2546700,-31.26790938,136.8146338,185.5839024,0.095700279,0.000957003,-0.007466552,0.095700279,-0.746655223
2546800,-31.26860485,136.8153023,185.6796026,-1.027694556,-0.010276946,-0.014593995,-1.027694556,-1.459399498
2546900,-31.26928963,136.8159857,184.6519081,-1.992938047,-0.01992938,-0.008474823,-1.992938047,-0.847482257
2547000,-31.26998254,136.8166578,182.65897,-0.464996702,-0.004649967,-0.013650952,-0.464996702,-1.365095208
2547100,-31.27067611,136.8173291,182.1939733,-1.974751526,-0.019747515,-0.016102862,-1.974751526,-1.610286221
2547200,-31.27136968,136.8180004,180.2192218,-2.008458608,-0.020084586,-0.013281552,-2.008458608,-1.328155236
2547300,-31.27206325,136.8186716,178.2107632,-0.864414107,-0.008644141,-0.014051548,-0.864414107,-1.405154775
2547400,-31.27275681,136.8193429,177.3463491,-0.772994859,-0.007729949,-0.011755892,-0.772994859,-1.175589175
2547500,-31.27344804,136.8200174,176.5733542,-1.056489125,-0.010564891,-0.005709356,-1.056489125,-0.570935601
2547600,-31.27413819,136.8206934,175.5168651,0.410155687,0.004101557,-0.002051332,0.410155687,-0.205133186
2547700,-31.27483645,136.8213581,175.9270208,0.598795554,0.005987956,0.000966893,0.598795554,0.09668933
2547800,-31.2755347,136.8220227,176.5258163,0.434295202,0.004342952,0.004209267,0.434295202,0.420926739
2547900,-31.27623296,136.8226874,176.9601115,0.240460514,0.002404605,0.002755873,0.240460514,0.275587287
2548000,-31.27693948,136.82334,177.2005721,-0.171202121,-0.001712021,0.002589565,-0.171202121,0.258956528
2548100,-31.27765202,136.8239838,177.0293699,0.532272518,0.005322725,0.002488959,0.532272518,0.248895919
2548200,-31.27837777,136.8246072,177.5616425,0.394052765,0.003940528,0.004727845,0.394052765,0.472784454
2548300,-31.27911282,136.8252158,177.9556952,1.136014652,0.011360147,0.004855226,1.136014652,0.485522565
2548400,-31.27985403,136.8258141,179.0917099,-0.120249674,-0.001202497,0.004418836,-0.120249674,0.4418836
2548500,-31.28059977,136.8264047,178.9714602,0.357716655,0.003577167,0.003127249,0.357716655,0.312724936
2548600,-31.28135457,136.8269795,179.3291769,-0.122581891,-0.001225819,-0.001635474,-0.122581891,-0.16354739
2548700,-31.28211331,136.8275473,179.206595,-0.769074651,-0.007690747,-0.000706481,-0.769074651,-0.070648121
2548800,-31.28288176,136.8280968,178.4375203,0.251347401,0.002513474,-0.001951306,0.251347401,-0.195130596
2548900,-31.28365786,136.8286318,178.6888677,-0.140213241,-0.001402132,-0.000520822,-0.140213241,-0.052082206
2549000,-31.28443841,136.829158,178.5486545,0.449611667,0.004496117,0.001750325,0.449611667,0.175032532
2549100,-31.28522017,136.8296817,178.9982661,0.139384302,0.001393843,-0.000676962,0.139384302,-0.067696155
2549200,-31.28600293,136.8302034,179.1376504,-0.719567347,-0.007195673,-0.00274576,-0.719567347,-0.274575975
2549300,-31.28678569,136.8307252,178.4180831,-0.967732523,-0.009677325,-0.001537411,-0.967732523,-0.153741065
2549400,-31.28756989,136.8312439,177.4503506,0.932951309,0.009329513,-0.002537152,0.932951309,-0.253715231
2549500,-31.28835461,136.8317617,178.3833019,-0.260512364,-0.002605124,-0.002323954,-0.260512364,-0.232395401
2549600,-31.28913934,136.8322794,178.1227895,-0.634288027,-0.00634288,-8.54E-05,-0.634288027,-0.008536365
2549700,-31.28992406,136.8327971,177.4885015,-0.07229638,-0.000722964,1.29E-05,-0.07229638,0.001292553
2549800,-31.29070878,136.8333148,177.4162051,0.972266984,0.00972267,0.000557654,0.972266984,0.055765368
2549900,-31.29149012,136.8338395,178.3884721,-0.042621106,-0.000426211,0.002949378,-0.042621106,0.294937765
2550000,-31.29227125,136.8343645,178.345851,0.322401563,0.003224016,0.003631442,0.322401563,0.363144247
2550100,-31.29303675,136.8349198,178.6682526,0.200529547,0.002005295,0.004342361,0.200529547,0.434236143
2550200,-31.29380104,136.8354775,178.8687821,1.25663457,0.012566346,0.006728208,1.25663457,0.672820795
2550300,-31.29455935,136.836046,180.1254167,0.911717499,0.009117175,0.008957772,0.911717499,0.895777247
2550400,-31.29531369,136.8366218,181.0371342,1.214227371,0.012142274,0.01000107,1.214227371,1.000106985
2550500,-31.29605512,136.8372197,182.2513615,0.617848498,0.006178485,0.00960776,0.617848498,0.960776011
2550600,-31.29679282,136.8378239,182.86921,1.099310677,0.010993107,0.00797959,1.099310677,0.797959006
2550700,-31.29753052,136.8384282,183.9685207,0.26044948,0.002604495,0.011078292,0.26044948,1.107829204
2550800,-31.29827097,136.8390279,184.2289702,2.453708164,0.024537082,0.014073785,2.453708164,1.407378481
2550900,-31.29901394,136.8396234,186.6826784,1.816045603,0.018160456,0.011912907,1.816045603,1.191290653
2551000,-31.29975289,136.8402256,188.498724,0.234959367,0.002349594,0.013198216,0.234959367,1.319821643
2551100,-31.30049125,136.8408289,188.7336833,0.774573437,0.007745734,0.005461498,0.774573437,0.546149793
2551200,-31.3012266,136.841437,189.5082568,-0.640979237,-0.006409792,0.001877962,-0.640979237,0.187796165
2551300,-31.30196056,136.8420475,188.8672775,0.382631091,0.003826311,0.003838527,0.382631091,0.383852722
2551400,-31.3026995,136.8426497,189.2499086,1.019185598,0.010191856,0.00507794,1.019185598,0.50779404
2551500,-31.30344081,136.843248,190.2690942,1.270338709,0.012703387,0.00890585,1.270338709,0.890585029
2551600,-31.30418212,136.8438463,191.5394329,0.890184718,0.008901847,0.008486627,0.890184718,0.848662672
2551700,-31.30492343,136.8444447,192.4296176,0.214941663,0.002149417,0.005894598,0.214941663,0.589459847
2551800,-31.30566474,136.845043,192.6445593,-0.017625701,-0.000176257,0.003391786,-0.017625701,0.339178567
2551900,-31.30640368,136.8456453,192.6269336,0.269213587,0.002692136,0.002366936,0.269213587,0.236693591
2552000,-31.30714231,136.8462481,192.8961472,0.480244815,0.004802448,0.002207261,0.480244815,0.220726129
2552100,-31.30788093,136.8468509,193.376392,0.151071814,0.001510718,0.003291465,0.151071814,0.329146546
2552200,-31.30861955,136.8474538,193.5274638,0.416055968,0.00416056,0.003393143,0.416055968,0.339314252
2552300,-31.30935817,136.8480566,193.9435198,0.309884413,0.003098844,0.001374095,0.309884413,0.137409455
2552400,-31.31009679,136.8486595,194.2534042,-0.327374374,-0.003273744,-0.004110265,-0.327374374,-0.411026521
2552500,-31.3108354,136.8492623,193.9260298,-2.04267209,-0.020426721,-0.004788884,-2.04267209,-0.478888352
2552600,-31.31157401,136.8498652,191.8833577,0.144608642,0.001446086,-0.007492303,0.144608642,-0.74923027
2552700,-31.31231037,136.8504718,192.0279664,-0.771483258,-0.007714833,-0.016534336,-0.771483258,-1.653433555
2552800,-31.31304498,136.8510812,191.2564831,-3.944187514,-0.039441875,-0.014764066,-3.944187514,-1.476406583
2552900,-31.31377959,136.8516907,187.3122956,-1.334564202,-0.013345642,-0.01645338,-1.334564202,-1.645337997
2553000,-31.31452107,136.8522888,185.9777314,-0.531117016,-0.00531117,-0.017982725,-0.531117016,-1.798272548
2553100,-31.31526322,136.8528858,185.4466144,-1.38322146,-0.013832215,-0.010828846,-1.38322146,-1.082884609
2553200,-31.31600466,136.8534839,184.0633929,-1.08263576,-0.010826358,-0.010252925,-1.08263576,-1.025292488
2553300,-31.31674319,136.854087,182.9807572,-1.104195717,-0.011041957,-0.009924062,-1.104195717,-0.992406183
2553400,-31.31748171,136.85469,181.8765615,-0.399571794,-0.003995718,-0.007542861,-0.399571794,-0.754286116
2553500,-31.31822024,136.8552931,181.4769897,-0.430741191,-0.004307412,-0.006460096,-0.430741191,-0.646009616
2553600,-31.31895876,136.8558961,181.0462485,-0.649529762,-0.006495298,-0.003697536,-0.649529762,-0.369753633
2553700,-31.31969727,136.8564992,180.3967187,0.000828213,8.28E-06,-0.002614517,0.000828213,-0.261451692
2553800,-31.32043579,136.8571023,180.3975469,0.033635972,0.00033636,-0.001037431,0.033635972,-0.103743128
2553900,-31.3211743,136.8577054,180.4311829,0.200093066,0.002000931,0.00131255,0.200093066,0.131255038
2554000,-31.32191421,136.8583062,180.631276,0.290462902,0.002904629,0.001741321,0.290462902,0.174132067
2554100,-31.32265451,136.8589063,180.9217389,0.172336328,0.001723363,0.002025851,0.172336328,0.202585149
2554200,-31.3233948,136.8595064,181.0940752,0.147448301,0.001474483,0.002592141,0.147448301,0.259214114
2554300,-31.32413509,136.8601066,181.2415235,0.426608927,0.004266089,0.003410377,0.426608927,0.341037682
2554400,-31.32487549,136.8607065,181.6681324,0.617757174,0.006177572,0.003756175,0.617757174,0.375617472
2554500,-31.32561682,136.861305,182.2858896,0.310655487,0.003106555,0.004106028,0.310655487,0.41060276
2554600,-31.32635815,136.8619034,182.5965451,0.287389451,0.002873895,0.004091829,0.287389451,0.409182927
2554700,-31.32709533,136.8625086,182.8839345,0.420929594,0.004209296,0.004459428,0.420929594,0.445942832
2554800,-31.32783132,136.8631159,183.3048641,0.764796797,0.007647968,0.003708077,0.764796797,0.370807688
2554900,-31.32856903,136.8637204,184.0696609,0.010114911,0.000101149,0.007563685,0.010114911,0.756368539
2555000,-31.32930766,136.8643233,184.0797758,1.829632855,0.018296329,0.010567403,1.829632855,1.056740307
2555100,-31.33004689,136.8649253,185.9094087,1.622416663,0.016224167,0.008627319,1.622416663,0.862731893
2555200,-31.33078612,136.8655273,187.5318253,-0.011236856,-0.000112369,0.012523468,-0.011236856,1.252346755
2555300,-31.33152534,136.8661292,187.5205885,1.568574358,0.015685744,0.01265154,1.568574358,1.265153985
2555400,-31.33226456,136.8667312,189.0891628,1.880861773,0.018808618,0.010032087,1.880861773,1.003208696
2555500,-31.33300378,136.8673332,190.9700246,0.574635508,0.005746355,0.011481534,0.574635508,1.148153393
2555600,-31.33373845,136.8679427,191.5446601,0.568541934,0.005685419,0.00971688,0.568541934,0.971687959
2555700,-31.33447218,136.8685538,192.1132021,0.862712621,0.008627126,0.007631354,0.862712621,0.763135412
2555800,-31.33521198,136.8691547,192.9759147,1.046651585,0.010466516,0.005886829,1.046651585,0.58868293
2555900,-31.33595426,136.8697516,194.0225663,-0.123174422,-0.001231744,0.006352484,-0.123174422,0.635248397
2556000,-31.33669654,136.8703485,193.8993918,0.754803803,0.007548038,0.004904804,0.754803803,0.490480391
2556100,-31.33743816,136.8709465,194.6541957,0.283640599,0.002836406,0.00320545,0.283640599,0.320545019
2556200,-31.3381765,136.87155,194.9378363,0.366910096,0.003669101,0.004901291,0.366910096,0.490129079
2556300,-31.33891484,136.8721534,195.3047463,0.555161819,0.005551618,0.003361161,0.555161819,0.336116058
2556400,-31.33964946,136.8727631,195.8599082,0.138751717,0.001387517,0.00393847,0.138751717,0.39384699
2556500,-31.34038411,136.8733726,195.9986599,0.514564329,0.005145643,0.003585244,0.514564329,0.358524433
2556600,-31.34113032,136.8739627,196.5132242,0.225619868,0.002256199,0.003152401,0.225619868,0.315240067
2556700,-31.34187075,136.8745628,196.7388441,0.382024353,0.003820244,-0.003080787,0.382024353,-0.308078676
2556800,-31.34261116,136.8751628,197.1208684,-2.354523252,-0.023545233,-0.011051314,-2.354523252,-1.105131369
2556900,-31.34334181,136.8757789,194.7663452,-2.673646446,-0.026736464,-0.015426853,-2.673646446,-1.542685312
2557000,-31.34407484,136.8763911,192.0926987,-1.524595904,-0.015245959,-0.018060899,-1.524595904,-1.806089944
2557100,-31.34481144,136.8769975,190.5681028,-0.671594175,-0.006715942,-0.007267059,-0.671594175,-0.726705879
2557200,-31.34555509,136.877592,189.8965087,1.96301301,0.01963013,0.003655339,1.96301301,0.365533856
2557300,-31.34630074,136.8781832,191.8595217,1.695312494,0.016953125,0.01217485,1.695312494,1.217485033
2557400,-31.34704446,136.8787777,193.5548342,1.883208804,0.018832088,0.016162823,1.883208804,1.616282313
2557500,-31.34778644,136.8793751,195.438043,0.923594946,0.009235949,0.011168841,0.923594946,1.116884121
2557600,-31.34852252,136.8799824,196.3616379,-0.034579762,-0.000345798,0.006273779,-0.034579762,0.627377941
2557700,-31.34925782,136.880591,196.3270581,-0.262712225,-0.002627122,0.001087163,-0.262712225,0.108716269
2557800,-31.34999147,136.8812023,196.0643459,-0.191437882,-0.001914379,0.002276593,-0.191437882,0.227659275
2557900,-31.35072923,136.8818067,195.872908,1.399366967,0.01399367,0.00103422,1.399366967,0.103421958
2558000,-31.35146991,136.8824064,197.272275,-0.531529026,-0.00531529,0.00030774,-0.531529026,0.030774008
2558100,-31.35220597,136.8830137,196.740746,-0.553304027,-0.00553304,-0.001486211,-0.553304027,-0.148621138
2558200,-31.3529418,136.8836215,196.187442,-0.909018467,-0.009090185,-0.001431953,-0.909018467,-0.143195334
2558300,-31.35367524,136.8842331,195.2784235,1.421070184,0.014210702,0.001863034,1.421070184,0.186303365
2558400,-31.35442673,136.8848141,196.6994937,0.786465769,0.007864658,0.003091029,0.786465769,0.309102903
2558500,-31.35516585,136.8854162,197.4859594,-0.062105873,-0.000621059,0.006590883,-0.062105873,0.659088274
2558600,-31.35590239,136.8860228,197.4238536,0.490923015,0.00490923,-0.001026519,0.490923015,-0.102651917
2558700,-31.35663892,136.8866294,197.9147766,-1.625890579,-0.016258906,-0.00737742,-1.625890579,-0.737741986
2558800,-31.35737557,136.8872358,196.288886,-1.753894506,-0.017538945,-0.012480016,-1.753894506,-1.248001589
2558900,-31.35810873,136.8878479,194.5349915,-2.103144286,-0.021031443,-0.009486529,-2.103144286,-0.948652926
2559000,-31.35884691,136.8884517,192.4318472,1.688317666,0.016883177,-0.00453631,1.688317666,-0.453631022
2559100,-31.35959035,136.8890467,194.1201649,0.354197038,0.00354197,-0.000925866,0.354197038,-0.092586603
2559200,-31.36032913,136.8896496,194.4743619,-0.309716831,-0.003097168,0.006789309,-0.309716831,0.678930877
2559300,-31.36104598,136.8902869,194.1646451,0.982925637,0.009829256,0.005746113,0.982925637,0.574611271
2559400,-31.36175567,136.8909356,195.1475707,1.271039242,0.012710392,-1.75E-05,1.271039242,-0.001749429
2559500,-31.36243671,136.891624,196.41861,-1.951245763,-0.019512458,0.001241932,-1.951245763,0.124193182
2559600,-31.36309453,136.892343,194.4673642,0.194053613,0.001940536,-9.82E-05,0.194053613,-0.00981747
2559700,-31.36373379,136.8930844,194.6614178,0.446883028,0.00446883,-0.001315461,0.446883028,-0.131546062
2559800,-31.36435403,136.8938471,195.1083008,0.784124873,0.007841249,0.004622845,0.784124873,0.462284498
2559900,-31.36495349,136.8946323,195.8924257,0.424076478,0.004240765,0.009285013,0.424076478,0.92850126
2560000,-31.36553381,136.8954367,196.3165022,2.058920662,0.020589207,0.009863878,2.058920662,0.986387787
2560100,-31.36608603,136.8962675,198.3754229,0.678429136,0.006784291,0.00547278,0.678429136,0.547277954
2560200,-31.36661357,136.89712,199.053852,-0.972314458,-0.009723145,0.007176905,-0.972314458,0.717690471
2560300,-31.3671072,136.8979997,198.0815375,1.105726546,0.011057265,0.000433715,1.105726546,0.043371457
2560400,-31.36759344,136.8988849,199.1872641,-0.638355397,-0.006383554,-0.002980751,-0.638355397,-0.298075061
2560500,-31.36803406,136.899802,198.5489087,-0.687356935,-0.006873569,-0.003306652,-0.687356935,-0.330665168
2560600,-31.36846252,136.9007269,197.8615517,-1.102674888,-0.011026749,-0.007851669,-1.102674888,-0.785166873
2560700,-31.36888069,136.9016582,196.7588769,-0.71228027,-0.007122803,-0.007143175,-0.71228027,-0.714317534
2560800,-31.36931663,136.9025784,196.0465966,-0.354958042,-0.00354958,-0.006894531,-0.354958042,-0.689453094
2560900,-31.36974646,136.9035024,195.6916385,-0.587899175,-0.005878992,-0.004356233,-0.587899175,-0.435623306
2561000,-31.37016142,136.9044357,195.1037394,-0.087355735,-0.000873557,-0.001591798,-0.087355735,-0.159179781
2561100,-31.37059228,136.9053592,195.0163836,0.393493829,0.003934938,0.001899426,0.393493829,0.189942638
2561200,-31.37102379,136.9062822,195.4098775,1.041531634,0.010415316,-0.001039236,1.041531634,-0.10392364
2561300,-31.3714512,136.9072078,196.4514091,-1.763364289,-0.017633643,-0.005023312,-1.763364289,-0.502331228
2561400,-31.37186957,136.9081391,194.6880448,-1.680986088,-0.016809861,-0.009313718,-1.680986088,-0.931371793
2561500,-31.37228796,136.9090703,193.0070587,-1.322668428,-0.013226684,-0.017858977,-1.322668428,-1.78589775
2561600,-31.37271181,136.9099982,191.6843903,-2.376572195,-0.023765722,-0.011936258,-2.376572195,-1.193625776
2561700,-31.37313566,136.910926,189.3078181,0.605723607,0.006057236,-0.006601851,0.605723607,-0.660185102
2561800,-31.3735595,136.9118539,189.9135417,0.452776608,0.004527766,-0.002943682,0.452776608,-0.294368226
2561900,-31.37398333,136.9127818,190.3663183,0.140599077,0.001405991,0.002496803,0.140599077,0.24968027
2562000,-31.37440859,136.9137088,190.5069174,-0.200378212,-0.002003782,-0.001260322,-0.200378212,-0.126032246
2562100,-31.37483598,136.9146345,190.3065392,-0.897126457,-0.008971265,-0.005955899,-0.897126457,-0.595589871
2562200,-31.37526335,136.9155602,189.4094127,-1.425453894,-0.014254539,-0.005770874,-1.425453894,-0.577087399
2562300,-31.37569072,136.9164859,187.9839588,0.214608967,0.00214609,-0.008608906,0.214608967,-0.860890602
2562400,-31.3761158,136.917413,188.1985678,-1.335591024,-0.01335591,-0.010326902,-1.335591024,-1.03269016
2562500,-31.37653329,136.9183449,186.8629768,-1.584324688,-0.015843247,-0.011998548,-1.584324688,-1.199854837
2562600,-31.37695077,136.9192767,185.2786521,-2.094112602,-0.020941126,-0.014482563,-2.094112602,-1.448256309
2562700,-31.37736825,136.9202085,183.1845395,-0.778996923,-0.007789969,-0.010617067,-0.778996923,-1.061706731
2562800,-31.37779804,136.9211327,182.4055426,0.210607289,0.002106073,-0.001795358,0.210607289,-0.179535819
2562900,-31.37822863,136.9220564,182.6161498,1.944358961,0.01944359,-0.00128147,1.944358961,-0.128147013
2563000,-31.37865529,136.9229826,184.5605088,-1.888557378,-0.018885574,-0.002702329,-1.888557378,-0.270232944
2563100,-31.37907837,136.923911,182.6719514,-1.347340649,-0.013473406,-0.014539247,-1.347340649,-1.453924669
2563200,-31.37950128,136.9248395,181.3246108,-4.52415961,-0.045241596,-0.029578957,-4.52415961,-2.957895683
2563300,-31.37992198,136.9257694,176.8004512,-4.071525094,-0.040715251,-0.039416646,-4.071525094,-3.941664559
2563400,-31.38034266,136.9266993,172.7289261,-5.823632882,-0.058236329,-0.052310138,-5.823632882,-5.231013814
2563500,-31.38076334,136.9276292,166.9052932,-6.504737669,-0.065047377,-0.05820115,-6.504737669,-5.820115015
2563600,-31.38118518,136.9285584,160.4005555,-6.880564414,-0.068805644,-0.061781061,-6.880564414,-6.178106076
2563700,-31.38161314,136.9294838,153.5199911,-5.50348934,-0.055034893,-0.059211862,-5.50348934,-5.921186187
2563800,-31.3820411,136.9304092,148.0165018,-4.795953326,-0.047959533,-0.050764634,-4.795953326,-5.07646339
2563900,-31.38246905,136.9313346,143.2205484,-3.12584648,-0.031258465,-0.039963382,-3.12584648,-3.996338239
2564000,-31.38289699,136.93226,140.094702,-2.560063811,-0.025600638,-0.029886499,-2.560063811,-2.988649851
2564100,-31.38332493,136.9331855,137.5346382,-1.472735785,-0.014727358,-0.024266864,-1.472735785,-2.426686407
2564200,-31.38375286,136.9341109,136.0619024,-2.548099551,-0.025480996,-0.021712861,-2.548099551,-2.171286094
2564300,-31.38418078,136.9350363,133.5138028,-2.104245228,-0.021042452,-0.015256477,-2.104245228,-1.525647664
2564400,-31.3846087,136.9359618,131.4095576,0.022489909,0.000224899,-0.014285976,0.022489909,-1.428597607
2564500,-31.38503552,136.9368879,131.4320475,-1.084535558,-0.010845356,-0.014700269,-1.084535558,-1.470026915
2564600,-31.38544443,136.937825,130.3475119,-2.713816781,-0.027138168,-0.015980651,-2.713816781,-1.598065107
2564700,-31.38584691,136.9387658,127.6336952,-2.616398,-0.02616398,-0.016373384,-2.616398,-1.637338365
2564800,-31.38624786,136.9397075,125.0172972,-0.134603122,-0.001346031,-0.011408549,-0.134603122,-1.140854856
2564900,-31.3866488,136.9406493,124.882694,0.901398476,0.009013985,-0.006367533,0.901398476,-0.636753301
2565000,-31.38704973,136.941591,125.7840925,-0.697410561,-0.006974106,0.000676689,-0.697410561,0.067668885
2565100,-31.38745066,136.9425328,125.086682,0.201290748,0.002012907,-0.002509641,0.201290748,-0.250964142
2565200,-31.38785157,136.9434745,125.2879727,-1.409135229,-0.014091352,-0.000197009,-1.409135229,-0.019700904
2565300,-31.38825248,136.9444163,123.8788375,1.826451426,0.018264514,0.011493739,1.826451426,1.149373903
2565400,-31.38865339,136.9453581,125.7052889,3.978888668,0.039788887,0.015304427,3.978888668,1.53044274
2565500,-31.38905429,136.9462999,129.6841776,1.725566097,0.017255661,0.023056154,1.725566097,2.30561543
2565600,-31.38945518,136.9472417,131.4097437,1.691555528,0.016915555,0.024875084,1.691555528,2.487508392
2565700,-31.38985605,136.9481835,133.1012992,2.554023276,0.025540233,0.017874428,2.554023276,1.787442833
2565800,-31.39025218,136.949128,135.6553225,1.178626432,0.011786264,0.017540195,1.178626432,1.754019536
2565900,-31.39064831,136.9500726,136.8339489,1.591872907,0.015918729,0.014555016,1.591872907,1.455501557
2566000,-31.39104443,136.9510171,138.4258218,0.497483613,0.004974836,0.011752313,0.497483613,1.175231307
2566100,-31.39144248,136.9519606,138.9233054,1.432942278,0.014329423,0.010387067,1.432942278,1.038706744
