Voltage(V),cellVoltage(V),Current(A),time,used_A[Ah],SOC(%)
7.173,3.5865,10,3:00:22,30.04180417,41.23093804
7.173,3.5865,10,3:00:23,30.04458194,41.22550404
7.172,3.586,10,3:00:24,30.04735972,41.22007003
7.173,3.5865,10,3:00:25,30.0501375,41.21463602
7.172,3.586,10,3:00:26,30.05291528,41.20920201
7.172,3.586,10,3:00:27,30.05569306,41.20376801
7.174,3.587,10,3:00:28,30.05847083,41.198334
7.173,3.5865,10,3:00:29,30.06124861,41.19289999
7.173,3.5865,10,3:00:30,30.06402639,41.18746598
7.173,3.5865,10,3:00:31,30.06680417,41.18203198
7.171,3.5855,10,3:00:32,30.06958194,41.17659797
7.172,3.586,10,3:00:33,30.07235972,41.17116396
7.173,3.5865,10,3:00:34,30.0751375,41.16572995
7.172,3.586,10,3:00:35,30.07791528,41.16029594
7.173,3.5865,10,3:00:36,30.08069306,41.15486194
7.171,3.5855,10,3:00:37,30.08347083,41.14942793
7.173,3.5865,10,3:00:38,30.08624861,41.14399392
7.173,3.5865,10,3:00:39,30.08902639,41.13855991
7.171,3.5855,10,3:00:40,30.09180417,41.13312591
7.173,3.5865,10,3:00:41,30.09458194,41.1276919
7.172,3.586,10,3:00:42,30.09735972,41.12225789
7.171,3.5855,10,3:00:43,30.1001375,41.11682388
7.173,3.5865,10,3:00:44,30.10291528,41.11138988
7.171,3.5855,10,3:00:45,30.10569306,41.10595587
7.173,3.5865,10,3:00:46,30.10847083,41.10052186
7.171,3.5855,10,3:00:47,30.11124861,41.09508785
7.171,3.5855,10,3:00:48,30.11402639,41.08965385
7.172,3.586,10,3:00:49,30.11680417,41.08421984
7.171,3.5855,10,3:00:50,30.11958194,41.07878583
7.172,3.586,10,3:00:51,30.12235972,41.07335182
7.172,3.586,10,3:00:52,30.1251375,41.06791781
7.171,3.5855,10,3:00:53,30.12791528,41.06248381
7.171,3.5855,10,3:00:54,30.13069306,41.0570498
7.172,3.586,10,3:00:55,30.13347083,41.05161579
7.171,3.5855,10,3:00:56,30.13624861,41.04618178
7.171,3.5855,10,3:00:57,30.13902639,41.04074778
7.17,3.585,10,3:00:58,30.14180417,41.03531377
7.171,3.5855,10,3:00:59,30.14458194,41.02987976
7.171,3.5855,10,3:01:00,30.14735972,41.02444575
7.17,3.585,10,3:01:01,30.1501375,41.01901175
7.171,3.5855,10,3:01:02,30.15291528,41.01357774
7.17,3.585,10,3:01:03,30.15569306,41.00814373
7.171,3.5855,10,3:01:04,30.15847083,41.00270972
7.17,3.585,10,3:01:05,30.16124861,40.99727571
7.17,3.585,10,3:01:06,30.16402639,40.99184171
7.172,3.586,10,3:01:07,30.16680417,40.9864077
7.171,3.5855,10,3:01:08,30.16958194,40.98097369
7.17,3.585,10,3:01:09,30.17235972,40.97553968
7.17,3.585,10,3:01:10,30.1751375,40.97010568
7.169,3.5845,10,3:01:11,30.17791528,40.96467167
7.169,3.5845,10,3:01:12,30.18069306,40.95923766
7.171,3.5855,10,3:01:13,30.18347083,40.95380365
7.167,3.5835,10,3:01:14,30.18624861,40.94836965
7.17,3.585,10,3:01:15,30.18902639,40.94293564
7.171,3.5855,10,3:01:16,30.19180417,40.93750163
